2026/08/24 12:36:05.704, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 35, 16380, 12.74, 39
2026/08/24 12:36:06.705, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 35, 16380, 12.78, 39
2026/08/24 12:36:07.705, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 35, 16380, 12.75, 39
2026/08/24 12:36:08.706, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 35, 16380, 12.70, 39
2026/08/24 12:36:09.706, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 35, 16380, 12.70, 39
2026/08/24 12:36:10.707, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 35, 16380, 12.78, 39
2026/08/24 12:36:11.707, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 35, 16380, 12.83, 39
2026/08/24 12:36:12.707, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 35, 16380, 12.81, 39
2026/08/24 12:36:13.708, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 35, 16380, 12.78, 39
2026/08/24 12:36:14.708, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 35, 16380, 12.76, 39
2026/08/24 12:36:15.709, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 35, 16380, 12.76, 39
2026/08/24 12:36:16.709, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 35, 16380, 12.76, 39
2026/08/24 12:36:17.710, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 35, 16380, 12.79, 39
2026/08/24 12:36:18.710, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 35, 16380, 12.79, 39
2026/08/24 12:36:19.710, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 232, 16380, 15.22, 40
2026/08/24 12:36:20.711, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 232, 16380, 25.31, 40
2026/08/24 12:36:21.711, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 232, 16380, 25.35, 40
2026/08/24 12:36:22.711, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 232, 16380, 25.27, 40
2026/08/24 12:36:23.712, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 232, 16380, 25.24, 41
2026/08/24 12:36:24.712, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 232, 16380, 25.25, 41
2026/08/24 12:36:25.713, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 232, 16380, 25.25, 41
2026/08/24 12:36:26.713, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 232, 16380, 25.23, 41
2026/08/24 12:36:27.713, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 232, 16380, 25.22, 41
2026/08/24 12:36:28.713, 0, NVIDIA GeForce RTX 4060 Ti, 7, 0, 2568, 16380, 25.67, 41
2026/08/24 12:36:29.714, 0, NVIDIA GeForce RTX 4060 Ti, 9, 3, 2056, 16380, 30.99, 42
2026/08/24 12:36:30.714, 0, NVIDIA GeForce RTX 4060 Ti, 10, 0, 2458, 16380, 32.15, 42
2026/08/24 12:36:31.715, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4282, 16380, 28.66, 41
2026/08/24 12:36:32.715, 0, NVIDIA GeForce RTX 4060 Ti, 100, 21, 4282, 16380, 88.29, 58
2026/08/24 12:36:33.715, 0, NVIDIA GeForce RTX 4060 Ti, 100, 21, 4282, 16380, 134.79, 60
2026/08/24 12:36:34.716, 0, NVIDIA GeForce RTX 4060 Ti, 100, 10, 4282, 16380, 137.13, 61
2026/08/24 12:36:35.716, 0, NVIDIA GeForce RTX 4060 Ti, 100, 1, 4282, 16380, 138.54, 62
2026/08/24 12:36:36.717, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4284, 16380, 64.51, 46
2026/08/24 12:36:37.717, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4284, 16380, 33.39, 45
2026/08/24 12:36:38.717, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4284, 16380, 45.74, 45
2026/08/24 12:36:39.718, 0, NVIDIA GeForce RTX 4060 Ti, 74, 90, 4284, 16380, 39.59, 47
2026/08/24 12:36:40.718, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4284, 16380, 45.01, 45
2026/08/24 12:36:41.719, 0, NVIDIA GeForce RTX 4060 Ti, 74, 90, 4284, 16380, 45.19, 45
2026/08/24 12:36:42.719, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4284, 16380, 43.96, 45
2026/08/24 12:36:43.720, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4284, 16380, 41.01, 45
2026/08/24 12:36:44.721, 0, NVIDIA GeForce RTX 4060 Ti, 66, 80, 4284, 16380, 44.97, 45
2026/08/24 12:36:45.721, 0, NVIDIA GeForce RTX 4060 Ti, 42, 51, 4284, 16380, 45.09, 47
2026/08/24 12:36:46.721, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4284, 16380, 41.03, 45
2026/08/24 12:36:47.722, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4284, 16380, 36.91, 45
2026/08/24 12:36:48.722, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4284, 16380, 36.94, 45
2026/08/24 12:36:49.723, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4284, 16380, 36.93, 44
2026/08/24 12:36:50.723, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4284, 16380, 37.29, 44
2026/08/24 12:36:51.724, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4286, 16380, 33.98, 44
2026/08/24 12:36:52.724, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4286, 16380, 33.87, 44
2026/08/24 12:36:53.724, 0, NVIDIA GeForce RTX 4060 Ti, 77, 94, 4286, 16380, 30.25, 44
2026/08/24 12:36:54.725, 0, NVIDIA GeForce RTX 4060 Ti, 20, 23, 4286, 16380, 30.44, 45
2026/08/24 12:36:55.725, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4286, 16380, 35.76, 44
2026/08/24 12:36:56.726, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4286, 16380, 36.93, 44
2026/08/24 12:36:57.726, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4286, 16380, 40.18, 45
2026/08/24 12:36:58.726, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4286, 16380, 40.94, 45
2026/08/24 12:36:59.727, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4286, 16380, 36.91, 44
2026/08/24 12:37:00.728, 0, NVIDIA GeForce RTX 4060 Ti, 55, 67, 4286, 16380, 40.93, 45
2026/08/24 12:37:01.728, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4286, 16380, 35.93, 44
2026/08/24 12:37:02.728, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4286, 16380, 34.84, 44
2026/08/24 12:37:03.729, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4286, 16380, 34.52, 44
2026/08/24 12:37:04.729, 0, NVIDIA GeForce RTX 4060 Ti, 57, 70, 4286, 16380, 41.00, 46
2026/08/24 12:37:05.730, 0, NVIDIA GeForce RTX 4060 Ti, 45, 55, 4286, 16380, 42.98, 46
2026/08/24 12:37:06.730, 0, NVIDIA GeForce RTX 4060 Ti, 96, 100, 4286, 16380, 43.47, 45
2026/08/24 12:37:07.731, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 41.15, 45
2026/08/24 12:37:08.731, 0, NVIDIA GeForce RTX 4060 Ti, 98, 100, 4288, 16380, 36.75, 46
2026/08/24 12:37:09.731, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 36.95, 44
2026/08/24 12:37:10.732, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 36.65, 44
2026/08/24 12:37:11.732, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 36.87, 44
2026/08/24 12:37:12.733, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 36.82, 44
2026/08/24 12:37:13.733, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 36.06, 44
2026/08/24 12:37:14.734, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 32.86, 44
2026/08/24 12:37:15.734, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 29.25, 44
2026/08/24 12:37:16.735, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 27.87, 43
2026/08/24 12:37:17.735, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 30.57, 44
2026/08/24 12:37:18.735, 0, NVIDIA GeForce RTX 4060 Ti, 40, 49, 4288, 16380, 38.15, 44
2026/08/24 12:37:19.736, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 36.84, 44
2026/08/24 12:37:20.736, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 31.88, 44
2026/08/24 12:37:21.737, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 27.02, 43
2026/08/24 12:37:22.737, 0, NVIDIA GeForce RTX 4060 Ti, 33, 41, 4288, 16380, 27.77, 43
2026/08/24 12:37:23.738, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 35.02, 44
2026/08/24 12:37:24.738, 0, NVIDIA GeForce RTX 4060 Ti, 55, 68, 4288, 16380, 40.96, 46
2026/08/24 12:37:25.739, 0, NVIDIA GeForce RTX 4060 Ti, 53, 65, 4288, 16380, 41.13, 44
2026/08/24 12:37:26.739, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 40.98, 44
2026/08/24 12:37:27.740, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 40.72, 44
2026/08/24 12:37:28.740, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 36.82, 44
2026/08/24 12:37:29.740, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 36.86, 44
2026/08/24 12:37:30.741, 0, NVIDIA GeForce RTX 4060 Ti, 50, 62, 4288, 16380, 40.85, 46
2026/08/24 12:37:31.741, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 39.03, 44
2026/08/24 12:37:32.742, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 41.01, 45
2026/08/24 12:37:33.742, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 41.06, 45
2026/08/24 12:37:34.742, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 37.04, 44
2026/08/24 12:37:35.743, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 41.02, 45
2026/08/24 12:37:36.743, 0, NVIDIA GeForce RTX 4060 Ti, 78, 95, 4288, 16380, 41.04, 46
2026/08/24 12:37:37.744, 0, NVIDIA GeForce RTX 4060 Ti, 54, 66, 4288, 16380, 42.15, 45
2026/08/24 12:37:38.744, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 41.18, 45
2026/08/24 12:37:39.745, 0, NVIDIA GeForce RTX 4060 Ti, 81, 99, 4288, 16380, 41.04, 46
2026/08/24 12:37:40.745, 0, NVIDIA GeForce RTX 4060 Ti, 13, 16, 4288, 16380, 40.33, 45
2026/08/24 12:37:41.746, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 37.56, 45
2026/08/24 12:37:42.746, 0, NVIDIA GeForce RTX 4060 Ti, 51, 62, 4288, 16380, 37.49, 44
2026/08/24 12:37:43.746, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 4288, 16380, 34.71, 44
2026/08/24 12:37:44.747, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 2942, 16380, 40.57, 45
2026/08/24 12:37:45.747, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 3524, 16380, 57.66, 46
2026/08/24 12:37:46.748, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 3524, 16380, 36.47, 45
2026/08/24 12:37:47.748, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 3524, 16380, 31.71, 44
2026/08/24 12:37:48.748, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 3524, 16380, 29.22, 44
2026/08/24 12:37:49.749, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 3524, 16380, 26.95, 44
2026/08/24 12:37:50.749, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 3524, 16380, 26.92, 44
2026/08/24 12:37:51.750, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 3524, 16380, 26.87, 44
2026/08/24 12:37:52.750, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 3524, 16380, 26.73, 44
2026/08/24 12:37:53.751, 0, NVIDIA GeForce RTX 4060 Ti, 44, 36, 3524, 16380, 27.83, 44
2026/08/24 12:37:54.751, 0, NVIDIA GeForce RTX 4060 Ti, 17, 7, 5530, 16380, 30.76, 46
2026/08/24 12:37:55.752, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 5536, 16380, 27.93, 44
2026/08/24 12:37:56.752, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 2772, 16380, 27.97, 44
2026/08/24 12:37:57.752, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 11592, 16380, 28.79, 44
2026/08/24 12:37:58.753, 0, NVIDIA GeForce RTX 4060 Ti, 21, 15, 11712, 16380, 44.31, 46
2026/08/24 12:37:59.753, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 11794, 16380, 36.82, 44
2026/08/24 12:38:00.754, 0, NVIDIA GeForce RTX 4060 Ti, 18, 13, 11906, 16380, 37.37, 45
2026/08/24 12:38:01.754, 0, NVIDIA GeForce RTX 4060 Ti, 48, 44, 12770, 16380, 33.85, 44
2026/08/24 12:38:02.755, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 29.64, 44
2026/08/24 12:38:03.755, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 26.61, 44
2026/08/24 12:38:04.755, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 26.89, 44
2026/08/24 12:38:05.756, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 26.89, 44
2026/08/24 12:38:06.756, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 26.82, 43
2026/08/24 12:38:07.757, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 26.77, 43
2026/08/24 12:38:08.757, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 26.67, 43
2026/08/24 12:38:09.757, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 26.60, 43
2026/08/24 12:38:10.758, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 26.57, 43
2026/08/24 12:38:11.758, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 26.72, 43
2026/08/24 12:38:12.759, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 26.69, 43
2026/08/24 12:38:13.759, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 26.63, 43
2026/08/24 12:38:14.759, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 26.64, 43
2026/08/24 12:38:15.760, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 26.75, 43
2026/08/24 12:38:16.760, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 26.84, 43
2026/08/24 12:38:17.761, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 26.87, 43
2026/08/24 12:38:18.761, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 23.05, 42
2026/08/24 12:38:19.761, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 15.98, 42
2026/08/24 12:38:20.762, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 13.52, 42
2026/08/24 12:38:21.762, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 13.51, 42
2026/08/24 12:38:22.762, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 13.51, 42
2026/08/24 12:38:23.763, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 20.73, 43
2026/08/24 12:38:24.763, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 12770, 16380, 34.95, 43
2026/08/24 12:38:25.764, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 45.41, 47
2026/08/24 12:38:26.764, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 102.27, 50
2026/08/24 12:38:27.765, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 104.23, 51
2026/08/24 12:38:28.765, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 88.40, 51
2026/08/24 12:38:29.766, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 104.29, 52
2026/08/24 12:38:30.766, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 104.56, 52
2026/08/24 12:38:31.767, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 104.82, 53
2026/08/24 12:38:32.767, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 104.89, 53
2026/08/24 12:38:33.767, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 105.17, 53
2026/08/24 12:38:34.768, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 105.19, 54
2026/08/24 12:38:35.768, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 105.31, 54
2026/08/24 12:38:36.769, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 105.20, 54
2026/08/24 12:38:37.769, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 105.22, 54
2026/08/24 12:38:38.769, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 105.33, 54
2026/08/24 12:38:39.770, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 105.68, 55
2026/08/24 12:38:40.770, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 105.82, 55
2026/08/24 12:38:41.771, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 105.57, 55
2026/08/24 12:38:42.771, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 106.02, 55
2026/08/24 12:38:43.772, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 105.89, 55
2026/08/24 12:38:44.772, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 105.82, 56
2026/08/24 12:38:45.773, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 105.91, 56
2026/08/24 12:38:46.773, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 106.06, 56
2026/08/24 12:38:47.774, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 106.19, 56
2026/08/24 12:38:48.774, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 106.33, 56
2026/08/24 12:38:49.774, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 106.44, 57
2026/08/24 12:38:50.775, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 106.57, 57
2026/08/24 12:38:51.775, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 106.64, 57
2026/08/24 12:38:52.776, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 106.41, 57
2026/08/24 12:38:53.776, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 106.50, 57
2026/08/24 12:38:54.776, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 106.70, 58
2026/08/24 12:38:55.777, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 106.69, 58
2026/08/24 12:38:56.777, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 106.92, 58
2026/08/24 12:38:57.778, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.08, 58
2026/08/24 12:38:58.778, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.22, 58
2026/08/24 12:38:59.778, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.31, 58
2026/08/24 12:39:00.779, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.45, 59
2026/08/24 12:39:01.779, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.36, 59
2026/08/24 12:39:02.780, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.20, 59
2026/08/24 12:39:03.780, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.32, 59
2026/08/24 12:39:04.780, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.39, 59
2026/08/24 12:39:05.781, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.49, 59
2026/08/24 12:39:06.781, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.57, 59
2026/08/24 12:39:07.782, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.74, 59
2026/08/24 12:39:08.782, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.65, 60
2026/08/24 12:39:09.782, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 108.21, 60
2026/08/24 12:39:10.783, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.96, 60
2026/08/24 12:39:11.783, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.88, 60
2026/08/24 12:39:12.784, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.79, 60
2026/08/24 12:39:13.784, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.76, 60
2026/08/24 12:39:14.785, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 107.87, 60
2026/08/24 12:39:15.785, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 108.06, 60
2026/08/24 12:39:16.785, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 108.17, 61
2026/08/24 12:39:17.786, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 108.48, 61
2026/08/24 12:39:18.786, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 108.31, 61
2026/08/24 12:39:19.786, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 108.33, 61
2026/08/24 12:39:20.787, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 108.23, 61
2026/08/24 12:39:21.787, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 108.29, 61
2026/08/24 12:39:22.788, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 108.37, 61
2026/08/24 12:39:23.788, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 108.41, 61
2026/08/24 12:39:24.789, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 108.52, 61
2026/08/24 12:39:25.789, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 108.62, 61
2026/08/24 12:39:26.789, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 108.86, 61
2026/08/24 12:39:27.790, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 108.90, 62
2026/08/24 12:39:28.790, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 12770, 16380, 108.91, 62
2026/08/24 12:39:29.791, 0, NVIDIA GeForce RTX 4060 Ti, 100, 100, 4200, 16380, 108.97, 62
2026/08/24 12:39:30.791, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 2658, 16380, 49.69, 55
2026/08/24 12:39:31.791, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 2658, 16380, 36.05, 54
2026/08/24 12:39:32.792, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 35, 16380, 31.72, 53
2026/08/24 12:39:33.792, 0, NVIDIA GeForce RTX 4060 Ti, 0, 0, 35, 16380, 30.67, 52
